3	6	21	-15.742306	1.665681	-18.757278	0.236189	3.220690	-13.676523	-7.311617	-1.018982	-9.457116	4.936798	8.755136	-6.712057	-10.748485	-11.027115	-9.154763	-8.191556	8.324209	1.493121	-4.697386	-1.883175	-7.364635	-9.035755	0.110913	5.899891	7.371860	3.123845	8.803988	7.469994	7.407875	5.038593	1.702430	-0.782804
3	6	11	-21.974880	1.665681	-20.139654	6.684843	-2.735295	-17.143283	-9.261805	-1.018982	-8.189242	4.124822	5.762028	7.447295	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	8.056175	5.142539	-5.989341	-9.518346	-15.120713	5.372776	5.912667	8.896544	12.658706	9.675641	8.298938	7.407875	5.038620	1.702373	4.801014
3	6	11	-21.974880	1.665681	-20.922283	6.684844	-2.735295	-17.143311	-9.261805	-1.018982	-8.189242	4.124822	11.313917	-6.786235	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	1.493121	-0.678899	2.168386	7.482681	13.582933	0.092709	-11.052438	-0.148890	-11.338417	-22.956387	-20.652432	-2.721561	-3.430339	3.607925	-8.928485
3	6	3	-21.974880	1.665681	-20.379995	6.684844	-2.735295	-17.143306	-9.261805	-1.018982	-8.189242	4.124822	6.412079	0.927830	-15.719280	-15.735678	-14.328378	-8.518987	8.324209	7.407844	5.140040	-0.888861	2.637146	5.557094	4.663396	-2.668466	3.339910	0.006672	-7.019947	-12.716373	-2.721501	-3.430338	3.607925	-4.329180
4	4	52	-17.044559	0.252792	-16.001456	5.636792	-9.239561	-10.760013	-8.357870	0.881791	3.637479	2.988310	0.273438	8.360445	-14.295301	-19.881334	-8.404470	-10.165814	6.321076	4.602957	7.333861	-6.463980	-13.691728	-19.110325	7.044828	6.494248	4.982750	8.950371	10.098953	5.193008	2.725121	6.981514	-0.550467	0.467526
4	4	13	-17.053837	0.252792	-21.860264	5.636792	-9.239561	-13.930946	-8.357870	0.881791	3.637479	2.988310	5.209283	-4.591267	-14.295301	-20.037442	-8.404582	-10.165814	6.321076	1.935680	1.179209	0.280912	7.713053	9.905305	-1.256872	-5.823406	-13.049217	-6.623833	-18.883347	-19.678563	-9.628340	-4.856487	5.305287	-12.711321
4	4	26	-21.017407	0.252792	-26.037699	5.636792	-9.248543	-11.670048	-13.826362	0.881791	-2.484519	4.210297	2.087578	8.360445	-17.534437	-19.961506	-8.404604	-7.112249	6.321076	4.602957	7.333861	-6.463980	-13.691728	-19.110325	7.044828	6.494248	4.982750	8.950371	10.098953	5.193008	2.725121	6.981514	-0.550467	0.467526
4	4	9	-21.022409	0.252792	-28.447856	5.636792	-9.248543	-14.973878	-13.826362	0.881791	-2.484519	4.210297	7.023422	-4.591267	-17.534437	-20.048075	-8.404761	-7.112249	6.321076	1.935680	1.179209	0.280912	7.713053	9.905305	-1.256872	-5.823406	-13.049217	-6.623833	-18.883347	-19.678563	-9.628340	-4.856487	5.305287	-12.711321
5	10	12	-12.707628	-0.671855	-9.063211	-0.337860	7.455674	-11.212487	-1.521571	-1.622729	1.914059	-0.937423	4.234037	-12.516319	3.005862	-7.566678	-6.534909	-7.956544	7.047323	3.481352	-8.820318	2.448503	3.086940	3.502695	-3.119899	-10.313434	-9.841913	-18.652544	-26.616455	-20.325547	-2.911437	1.609702	7.997328	-6.568525
5	10	12	6.197061	3.944571	5.604894	-10.562615	3.212922	5.653860	4.030439	4.857212	-5.426923	-4.794185	-8.268604	4.936088	-5.606857	7.764520	6.321655	-2.058606	7.047323	5.954778	-9.033410	-9.062083	-15.180496	-20.071007	1.194099	6.302228	1.233858	1.598975	3.128016	5.698853	5.817460	9.220732	5.656020	6.375068
5	10	14	-10.153626	-0.671855	-1.035188	-0.393120	7.539243	-5.505294	-0.954677	-1.622729	4.315578	-3.976259	-3.946341	4.934590	-2.112328	-5.020019	-6.532322	-9.189495	7.047323	5.954776	-3.021585	-3.883849	-11.353056	-18.597294	1.194097	5.685297	0.912265	1.600561	1.518525	5.663212	5.552614	9.197472	5.657771	6.343979
