44	3	86	3.489297	7.642291	1.353662	-4.407067	-10.762835	5.516504	10.367640	-4.936318	-9.766069	-16.268902	-14.324880	-11.062654	-14.632908	-0.993032	-1.739705	-9.646797	8.560176	-3.739428
44	3	2	3.507424	7.642280	1.353662	-3.816442	-1.783792	-8.577464	-10.141240	-4.923870	5.269777	8.911093	3.670069	6.185279	6.821036	7.311119	8.879546	5.163692	-17.028485	5.116089
44	3	12	8.918262	1.536008	7.254114	7.920458	7.311569	-8.577481	-10.141244	3.286240	6.152760	8.911093	3.670071	6.185279	6.821036	7.311120	8.879546	5.163713	-17.028635	5.116089
45	2	24	1.455443	8.797455	2.425247	0.592826	-12.342444	6.262782	6.455928	-5.049374	-13.914450	-9.526857	-6.544267	-8.401126	-7.301287	-3.694840	1.207129	-7.242645	9.386403	-0.385966
45	2	76	7.117494	4.715404	7.088344	5.356231	5.375219	-10.423904	-17.872739	6.063298	4.955818	10.665134	6.948362	7.240864	5.331873	7.111386	7.771868	8.008263	-20.313036	8.722477
46	3	1	-0.088335	6.899218	0.128063	-2.387728	-1.970808	-4.962103	-12.909472	-3.434211	1.030637	9.209019	8.278316	5.899770	4.258731	6.281729	5.563189	8.572332	-10.603225	6.549148
46	3	98	-1.552856	6.899218	-0.297202	-4.996803	-13.547739	9.455747	10.286309	-3.531780	-14.803645	-19.155053	-9.093532	-12.127445	-19.598548	-1.601595	-4.352055	-8.285727	10.502949	-5.253771
46	3	1	-0.059544	6.899218	3.785770	3.527740	-1.963186	-4.962114	-12.911081	-2.246888	1.031125	9.209019	8.278316	5.899770	4.258740	6.282162	5.563190	8.572351	-10.604561	6.549148
47	2	61	1.552156	6.534888	3.381578	1.130006	-12.121312	8.567176	9.266290	1.776503	-8.688933	-17.812987	-9.685810	-10.337978	-12.184601	-1.416758	-2.231589	-14.192458	7.483048	0.971881
47	2	39	7.663708	3.351794	6.613391	6.817800	4.785461	-5.475113	-17.828302	7.942564	7.604283	7.775222	8.009520	7.337319	7.895419	6.173351	6.809286	3.971240	-20.689076	8.464746
48	2	74	3.538138	6.821886	9.280872	7.090194	3.287138	-11.553626	-19.212514	3.304759	0.585254	9.905732	5.482516	7.070194	7.939238	5.300972	5.712797	6.055968	-6.959002	6.142613
48	2	26	-0.829453	6.908440	5.302111	-2.883441	-5.132388	5.106128	5.596892	-2.153742	-15.482840	-16.400603	-8.246131	-9.047883	-12.869909	-3.720794	-0.314181	-8.355059	12.435435	-4.338109
49	6	40	7.415974	1.094426	0.942121	-0.458917	0.205771	7.787168	12.955106	1.904110	-10.979465	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.594677	10.927097	-5.315049
49	6	42	8.048184	1.064877	6.145790	5.869174	2.017173	7.787168	12.955106	7.476652	-10.946232	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.594530	10.927027	-5.315048
49	6	10	1.742514	7.311473	0.942015	-6.023109	-4.466885	7.787168	12.955106	-1.308957	-16.520142	-12.114163	-9.525368	-13.697164	-16.446917	-4.528543	0.027766	-5.600857	10.930036	-5.315058
49	6	5	8.049688	1.064862	6.146808	5.892287	8.329403	-6.364332	-10.542442	7.477384	6.189630	4.468577	3.022359	1.137533	-1.836320	6.321184	8.688165	5.017827	-4.953806	6.728276
49	6	2	8.049688	1.064862	0.942887	0.300031	6.518234	-6.364332	-10.542441	1.969710	6.189630	4.468577	3.022359	1.137533	-1.836320	6.321184	8.688165	5.017827	-4.953806	6.728276
49	6	1	8.049688	1.064862	6.146808	5.892287	8.329528	-7.915219	-11.106933	7.477384	6.650004	9.471069	6.947858	1.141045	4.685373	6.321184	8.688336	6.805343	-11.563330	6.779765
50	2	64	-0.427572	6.801006	2.473490	-0.411390	-12.308742	6.742526	11.295225	-0.486788	-14.164937	-18.023025	-4.614776	-8.516835	-15.394755	-6.168057	-5.498468	-9.527255	10.576642	-1.406573
50	2	36	5.749341	0.294950	6.214219	6.519374	5.152115	-10.559556	-17.191444	4.485016	3.936957	10.797657	8.203067	3.974088	3.665757	5.532249	5.233634	5.902120	-13.580908	7.374810
51	4	49	-0.491786	8.209064	0.262614	-4.450910	-3.092564	-3.431439	-9.169967	-3.056982	-0.007378	10.649057	8.524469	7.222725	7.214151	3.876151	7.397595	3.262205	-11.039294	4.448723
51	4	35	-1.785977	8.212873	0.262614	-5.270976	-13.114480	7.216962	9.576604	-3.056982	-11.771939	-11.359009	1.037675	-5.239568	-13.986351	-2.400427	-3.953797	-12.817963	5.396553	-7.601788
51	4	8	4.769154	1.878667	0.262911	0.837714	2.452144	-3.808583	-12.106459	-2.586373	2.938480	10.657030	8.526462	7.222747	7.853291	5.869784	7.398489	4.726229	-15.763043	4.531889
51	4	8	4.810836	1.876557	6.821379	6.318031	6.132689	-3.809456	-12.108140	2.435495	3.018027	10.657031	8.526462	7.222747	7.853395	5.870337	7.398491	4.726376	-15.763180	4.531890
52	2	63	0.903875	6.005982	-4.098406	-4.378145	-4.524416	4.250071	5.020114	-9.075304	-16.375969	-14.094090	-8.777786	-10.581665	-5.767380	3.021519	-1.352906	0.650979	9.629302	0.147806
52	2	37	6.113797	3.476518	-2.845804	1.669654	3.737844	-8.778658	-15.617998	-2.634180	6.165053	9.913491	3.976063	4.605358	5.431671	7.837313	9.665649	8.175757	-13.996959	4.181873
