87	2	6.342662	-7.829444	-14.125220	-7.817385	9.369991	-11.110051	-13.428105	-4.149529	-4.357339	-8.795369	9.629799	-2.378909	-9.033587	6.725017	8.550983	4.788746	-14.158332	6.252717	7.753539	7.847548	7.717752	6.890425	-16.662572	7.543261
88	2	-11.259220	5.974896	11.766385	6.421132	-18.529485	5.432912	8.640177	6.769428	6.615427	5.025942	-19.043785	5.069396	6.581124	-6.136383	-10.368390	-11.047701	9.999024	-7.845498	-10.027693	-3.308778	-0.470116	-8.293511	8.688862	-7.468719
89	2	-9.109471	7.926170	10.213785	5.033051	-19.871563	5.042176	7.772483	7.023848	6.218560	7.504151	-15.393914	6.790207	6.401770	-10.086597	-18.142955	-11.068945	7.716002	-11.424967	-11.845025	-5.572016	-1.571705	-10.739522	9.024519	-1.395907
90	2	-4.159717	6.180423	9.128344	6.735421	-17.019748	3.326405	5.811126	7.129817	1.007296	1.190840	-18.941132	2.576268	5.854946	-7.802029	-15.457207	-10.331786	9.294407	-13.089423	-8.925134	-4.516973	-7.877664	-9.721849	5.857110	-4.297836
91	2	8.286645	-12.914548	-18.221572	-7.705574	9.884332	-8.448846	-13.040272	-1.242861	-3.209579	-13.143868	9.900916	-5.705797	-4.336920	3.737907	9.987405	8.891228	-11.305299	6.969863	6.786779	7.311666	8.252539	4.209436	-15.023152	6.888714
92	2	5.596993	-7.413753	-15.432596	-3.833896	11.545568	-9.529224	-16.335495	-6.070919	-6.865744	-12.195302	7.902700	-3.824091	-8.809593	6.777495	10.675671	9.327625	-13.664755	8.663910	6.407120	6.412364	5.251239	4.957550	-21.661055	6.315358
93	2	6.277601	-12.156006	-16.873292	-12.424033	9.047642	-6.693845	-13.870752	-6.585568	-7.087211	-9.944233	11.951423	-2.511561	-11.197300	6.319412	7.338331	4.988350	-18.055157	6.497056	6.790607	6.432613	4.339275	7.055103	-15.622395	8.764385
94	2	-5.849536	7.914239	2.803421	1.767697	-15.292494	5.879092	7.785963	7.819450	7.325652	4.912579	-6.055656	5.844210	3.802704	-7.419805	-20.293314	-15.737058	11.220377	-2.905011	-12.595497	-0.443096	-4.317349	-10.467220	10.374867	-4.957188
95	2	-8.238502	5.408946	10.757258	7.075646	-15.758432	5.929546	7.796365	4.692990	7.058606	5.915992	-17.551192	6.705643	6.334372	-10.712072	-17.193895	-8.405833	9.787285	-11.269980	-14.269728	-6.258613	-1.208832	-10.861763	10.019253	-4.729906
96	2	8.164386	-7.531287	-12.311499	-13.153303	10.129483	-10.666523	-13.225854	-0.125695	-6.665726	-4.576573	9.055640	-5.435206	-4.041633	4.590740	11.383578	2.902748	-20.175259	6.663669	5.884474	8.065614	5.692514	6.661129	-12.663025	7.349921
