12	6	22	8.232101	-11.562396	-23.761413	-11.233834	7.805085	-9.138742	-13.612586	-5.220830	-9.123043	-12.791869	2.511802	8.143227	-4.888493	-10.425666	1.768132	-4.132522	2.509430	5.448911	-9.297019	1.036297	-0.525770	-4.334915	5.262907	4.421905	-19.271056	-9.464272	-8.103331
12	6	1	-6.174088	5.319263	7.710599	5.588344	-11.785419	6.392326	3.617636	6.531809	3.242786	6.133998	2.511802	-15.293662	5.674167	-10.425666	1.768132	-4.132522	2.509430	5.448911	-9.297019	1.036297	-0.525770	-4.334914	5.262907	4.421904	-19.271056	-9.464272	-8.103331
12	6	1	-6.174120	5.319279	7.710813	5.588746	-11.785431	6.392326	3.663649	6.531809	6.913180	6.134413	-1.014002	-15.306096	5.674167	-14.629800	1.768132	-14.640163	3.070606	4.740382	-9.348326	-5.455597	-0.525770	0.130285	8.418297	-2.227245	-19.272989	-9.466424	-4.337224
13	10	7	-5.127787	6.750557	10.697013	4.370693	-15.478985	5.706609	8.254032	4.084858	8.700959	5.922671	-5.400534	-14.332024	4.694497	3.089045	3.708024	12.074682	-7.365088	3.592250	7.052079	5.094547	8.509553	-2.479351	-2.695569	3.245183	-0.969244	5.540220	-2.463080
13	10	28	3.646082	-8.465574	-13.989888	-8.126638	6.526596	-11.991166	-9.429502	-3.643370	0.957042	-5.508274	-5.400534	8.965090	-3.942489	3.089045	3.708024	12.074682	-7.365088	3.592250	7.052079	5.094547	8.509553	-2.479351	-2.695569	3.245183	-0.969244	5.540220	-2.463080
13	10	13	3.646082	-8.465574	-13.989536	-8.126638	6.526596	-11.991166	-9.429503	-3.643370	0.957042	-5.508274	-5.604451	8.965090	-3.942489	-18.827879	-2.281910	-11.241837	1.156528	5.794389	-6.590684	-6.191604	5.265564	-1.345163	5.860509	3.094379	-12.857241	-3.390464	-4.667769
13	10	27	3.646082	-8.465574	-13.989919	-8.126638	6.526596	-11.991166	-9.429530	-3.643370	0.957037	-5.508280	-3.848612	8.965090	-3.942489	-24.914174	-2.282059	-21.114839	6.656667	-4.322997	-13.761804	-14.380732	5.265564	4.184215	8.473699	-12.677415	-17.838120	-7.626145	-5.113696
13	10	7	-5.127787	6.750557	10.697013	4.370693	-15.478985	5.706609	8.254032	4.084858	8.700959	5.922671	-5.604451	-14.332024	4.694497	-18.827879	-2.281910	-11.241837	1.156528	5.794389	-6.590684	-6.191604	5.265564	-1.345163	5.860509	3.094379	-12.857241	-3.390464	-4.667769
13	10	7	3.646088	-8.465583	-14.351062	-8.126822	6.526596	-11.991166	-10.217507	-3.643375	0.726923	-5.767302	1.388985	8.965486	-3.943193	-20.477219	-2.282013	-20.288160	6.656591	-4.322991	-12.706944	-11.401427	5.265564	4.113407	6.085781	-11.450373	-17.832832	-7.626144	-9.200852
13	10	5	-5.127787	6.750557	10.697013	4.370693	-15.478985	5.706609	8.254032	4.084858	8.700954	5.922671	-3.848612	-14.332024	4.694497	-24.914174	-2.282059	-21.114839	6.656667	-4.322997	-13.761804	-14.380732	5.265564	4.184215	8.473699	-12.677415	-17.838120	-7.626145	-5.113696
13	10	2	-5.127787	6.750557	10.697013	4.370693	-15.478985	5.706609	8.254032	4.084858	8.470844	5.922657	1.388985	-14.332024	4.694497	-20.477219	-2.282013	-20.288160	6.656591	-4.322991	-12.706944	-11.401427	5.265564	4.113407	6.085781	-11.450373	-17.832832	-7.626144	-9.200852
13	10	1	-5.127787	6.750557	10.697013	4.370693	-15.478985	5.706609	8.254032	4.084858	8.700957	5.922671	-6.531506	-14.332024	4.694497	-7.507112	-2.063009	-0.462613	0.293349	5.793757	6.176387	-0.239953	5.265564	-4.931106	2.557775	3.023338	-2.985485	3.409376	-8.915104
13	10	1	3.646082	-8.465574	-13.990132	-8.126638	6.526596	-11.991166	-9.429522	-3.643370	0.957038	-5.508278	-3.693515	8.965090	-3.942489	-12.473546	-2.271021	-8.080064	3.135590	5.455391	3.996744	-4.094389	5.265564	-0.758286	4.880968	3.287417	-7.737715	2.077247	-10.683791
14	9	16	-7.834654	7.382619	8.896597	7.363600	-15.009888	7.764441	7.576885	7.235325	7.612672	5.915023	-6.932990	-17.848223	6.547352	-19.678433	-1.246446	-24.072123	6.698154	-4.023427	-18.015197	-15.954258	-1.452535	3.972507	10.482626	-19.647206	-20.635044	-15.277453	-5.506291
14	9	27	7.949501	-7.668645	-20.878534	-9.929276	9.254225	-8.641026	-10.182234	-3.671324	-6.797692	-9.776713	7.116885	8.021991	-5.948507	-2.576524	-1.246358	-2.689567	0.086832	4.907268	-6.114201	3.886898	0.263321	-4.306380	2.186413	-1.366529	-13.544623	-12.990679	1.103565
14	9	19	-7.476861	7.375449	8.057714	7.363582	-15.009265	7.764441	7.486153	7.235325	2.006691	5.850606	7.116885	-17.813583	6.547346	-2.576524	-1.246358	-2.689567	0.086832	4.907268	-6.114201	3.886898	0.263321	-4.306380	2.186413	-1.366529	-13.544623	-12.990679	1.103565
14	9	24	7.949501	-7.668642	-20.670332	-9.929276	9.254225	-8.641016	-9.587718	-3.671324	-1.191713	-6.077585	-6.932990	8.021624	-5.948467	-19.678299	-1.246446	-24.072123	6.698154	-4.023427	-18.015197	-15.273592	-1.452535	3.972507	10.482626	-19.647206	-20.635044	-15.277453	-5.506291
14	9	4	7.949501	-7.668645	-20.878534	-9.929276	9.254225	-8.641026	-10.182234	-3.671324	-6.797709	-9.776726	7.475236	8.021991	-5.948507	0.855859	4.388102	4.264253	-5.476668	5.909333	-5.751687	7.077308	4.381799	-7.111327	-3.682364	-1.118025	-8.693058	-4.207195	1.257563
14	9	5	-7.724527	7.380607	8.608728	7.363589	-15.009749	7.764441	7.551006	7.235325	2.621667	5.873270	3.411080	-17.839231	6.547348	-2.667989	-1.246386	-2.759301	0.086832	4.907008	-6.270720	3.749183	0.142309	-3.535148	2.287086	4.108219	-13.541982	-13.002146	1.104784
14	9	3	-7.476850	7.375449	8.057692	7.363582	-15.009265	7.764441	7.486150	7.235325	2.006674	5.850606	7.475236	-17.813582	6.547346	0.855859	4.388102	4.264253	-5.476668	5.909333	-5.751687	7.077308	4.381799	-7.111327	-3.682364	-1.118025	-8.693058	-4.207195	1.257563
14	9	1	7.949501	-7.668645	-20.878529	-9.929276	9.254225	-8.641026	-10.182217	-3.671324	-6.176740	-9.281005	3.406743	8.021991	-5.948507	0.840602	4.342417	4.207573	-5.476542	5.890426	-5.751710	6.953241	4.375641	-6.517336	-3.593011	4.354299	-8.693353	-4.221436	1.257719
14	9	1	7.949501	-7.668645	-20.878529	-9.929276	9.254225	-8.641026	-10.182217	-3.671324	-6.182717	-9.285855	3.411080	8.021991	-5.948507	-2.667988	-1.246386	-2.759300	0.086832	4.907008	-6.270720	3.749184	0.142310	-3.535151	2.287085	4.108219	-13.541982	-13.002146	1.104784
