54	2	45	5.304306	-2.949545	-7.047507	-0.234977	6.309510	10.872817	2.703950	-5.601859	-8.465023	-12.428612	-10.735913	-24.875748	-22.086747	-3.909052	-5.923290	2.248679	0.376195
54	2	55	5.304306	3.317959	0.928761	5.871416	1.321779	-9.380634	-6.214887	2.284499	6.310237	5.713954	8.517193	9.087286	11.011488	7.295502	6.579419	-4.204614	7.659076
55	2	46	8.560182	-1.908901	-9.080616	1.648614	6.187417	9.843161	7.326620	-6.616903	-10.765361	-3.026942	-11.462262	-14.833851	-24.530140	-6.684104	-8.624264	8.700353	-5.830540
55	2	54	8.560182	3.875862	2.016242	6.216727	-2.047686	-24.113517	-7.211917	5.387359	7.467283	7.531853	6.776346	10.475235	9.397164	4.641535	3.186570	8.363137	2.096949
56	1	100	5.293014	-7.697781	-16.200166	-0.006059	8.441854	12.792891	6.382449	-5.882092	-0.269712	-10.040693	-11.080618	-20.262951	-25.273696	-4.828519	-0.611312	7.650246	-9.969155
57	2	73	6.370937	-2.826623	-12.017168	0.191312	6.052965	8.081655	5.081843	-6.299595	-10.668525	-10.353675	-13.212446	-17.560430	-20.939938	-6.053499	-1.907754	8.555190	1.057443
57	2	27	6.370937	3.554599	4.315601	6.785141	1.411412	-18.379874	-16.108565	5.864425	6.858572	5.293224	9.066481	10.394269	9.571231	6.239894	6.980185	4.011502	6.626078
58	2	39	5.947661	4.472171	5.394606	6.154169	1.126156	-24.738816	-15.229241	6.555179	6.949496	6.276973	11.524597	5.131612	6.685972	7.086938	7.429062	3.375950	8.001391
58	2	61	5.947661	-1.094855	-14.074526	3.124903	7.722950	7.999391	6.737889	-5.644217	-8.192366	-9.575608	-16.594015	-26.536351	-28.959250	-2.880358	-3.744851	8.814225	-5.493087
59	1	100	4.189020	-5.745817	-8.733149	-1.776205	6.804098	6.284793	7.511964	-1.641289	-11.502620	-6.036723	-17.581129	-24.229407	-24.339302	-3.337796	-9.014576	8.668447	-11.907022
60	2	62	7.090833	-0.681435	-10.901358	0.350820	8.803603	8.009439	8.185329	-6.003014	-6.781981	-14.021625	-14.731933	-23.355439	-25.608784	-2.172372	-6.415142	6.286014	-8.766365
60	2	38	7.090833	5.794218	5.884919	6.141944	-0.456846	-15.512815	-11.184775	5.661021	8.417103	2.083030	9.509892	7.332932	10.280639	6.861304	5.362219	3.123635	5.546261
61	2	65	5.690173	-1.227976	-7.854857	-0.805257	5.640442	7.700679	7.446334	-9.223466	-0.139767	-8.021605	-10.363002	-17.983427	-13.526709	-4.285928	-3.454131	4.294617	-7.832522
61	2	35	5.690173	4.355150	4.850567	4.062650	0.615302	-12.148732	-4.438752	3.412029	7.719400	8.019116	6.068072	11.858549	10.160531	7.604671	6.497543	3.081744	5.361490
62	2	91	7.492987	7.938158	6.677192	3.476835	3.183974	-11.909244	-8.208529	6.419937	3.604946	7.944841	6.644439	9.997474	5.059262	8.474598	9.470964	-0.204316	8.153786
62	2	9	7.492987	2.370404	-7.557220	1.319775	8.331278	8.840317	6.896547	-4.968760	-7.685101	-3.518959	-14.995471	-14.675508	-19.887244	-3.718201	-2.068135	4.879342	-7.553726
63	2	77	6.865473	4.869107	-8.833348	1.684272	6.221140	5.682478	3.162717	3.083412	-9.774197	-6.928045	-14.228279	-20.810911	-21.261333	-3.092078	-4.272434	7.059358	-10.714726
63	2	23	6.865473	7.342729	2.838817	5.993204	-0.283428	-24.600677	-8.691622	9.067370	6.095718	8.365834	9.083230	10.891315	10.297505	6.871513	6.409189	4.971568	2.860811
64	2	24	8.304579	6.547942	4.489081	7.364947	-1.627063	-18.609197	-12.995445	5.535354	4.841621	9.132068	8.829090	8.283447	9.703598	6.774568	7.463216	2.744151	5.637806
64	2	76	8.304579	1.744324	-11.897420	3.166918	6.592414	9.700325	8.375738	-4.483185	-12.563014	-3.269122	-8.544003	-20.371233	-19.929493	-1.421503	1.361413	4.386205	-3.815364
65	2	84	2.150274	-4.844934	-14.977720	2.010719	3.927637	10.895720	6.773669	-5.368503	-8.409744	-1.854903	-5.499838	-18.995648	-18.038812	-4.458321	-5.179781	5.834180	-8.518154
65	2	16	2.150274	1.486553	3.215479	6.879466	-7.859568	-9.516376	-6.786444	-0.573839	6.627810	9.276632	9.874550	7.316223	10.996945	6.527410	6.723472	1.895813	5.901508
66	1	100	6.155081	-3.777647	-16.626329	0.919421	8.268567	9.220440	8.269862	-5.215551	-10.212420	-8.882704	-15.752527	-25.327083	-22.728870	-8.212194	-6.285485	7.312021	-8.956125
67	2	40	6.345947	1.845515	-7.015704	1.550330	6.890215	9.374362	6.628271	-1.896364	-7.713162	-9.770652	-15.929423	-24.165588	-22.642213	-4.860572	-6.222082	6.317853	-8.844692
67	2	60	6.345947	5.046806	9.075725	7.197472	-0.914815	-21.665578	-16.555186	9.141062	5.442370	7.077477	8.777018	6.371489	11.768269	5.957827	5.726450	1.014646	4.041965
68	3	24	2.671909	-5.472922	-5.390964	2.056396	1.686072	-9.444077	-4.186579	-4.895870	6.610924	2.992338	2.451078	7.485668	11.756746	6.060076	4.959957	4.581998	-1.133365
68	3	41	2.671909	0.834619	4.610132	7.059616	-6.505198	-15.627345	-10.286467	0.551924	6.633111	6.592612	8.756824	8.972701	12.283007	6.060076	4.959961	4.581983	4.517520
68	3	35	2.671909	-5.472922	-10.712114	2.056359	2.191404	6.849971	3.601170	-5.003789	-4.877900	-5.610839	-8.106244	-18.407440	-14.957696	-4.107218	-7.950718	7.661324	-11.549619
69	2	37	7.031235	4.811628	-2.643253	0.576911	7.201319	9.541039	6.915717	-3.044766	-8.733512	-6.121558	-13.581720	-19.160164	-18.296407	-3.277938	-5.018773	2.085354	-5.797501
69	2	63	7.031235	7.727069	6.427165	6.469540	-2.046008	-19.672922	-11.881366	3.816851	6.698197	8.088389	9.537953	10.584501	10.914654	5.974642	8.072592	-2.278668	4.659942
70	2	51	6.505409	5.898228	6.169773	8.972134	-4.540318	-14.109175	-12.955194	4.708683	6.420373	4.333998	11.996670	9.247017	9.856213	5.250327	5.806390	-1.370593	5.274755
70	2	49	6.505409	1.581819	-11.586521	3.574787	5.839894	8.997579	5.360387	-4.137845	-11.253296	-11.832925	-9.974605	-18.934064	-12.475124	-5.065059	-6.028026	4.532587	-4.381308
71	1	100	6.909760	1.195754	-12.778221	1.490901	5.609429	10.190008	7.835441	-5.853000	-8.042168	-12.856819	-15.468199	-23.239583	-27.077124	-5.013169	-2.709149	8.507240	-9.036938
72	2	42	6.690933	-0.154293	-10.836768	1.031944	6.009266	8.287611	6.082068	-4.838288	-9.765055	-11.178063	-19.440398	-22.553695	-18.783009	-2.491458	-4.278898	7.880337	-7.093294
